name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,,,,,,,
Cape Town,2023/03/12,26.7,14,19.3,26.4,14,19.3,10.6,59,0,0,0,,0,0,59.4,25.2,200.5,1017.1,13,17.3,244.8,21,9,10,2023-03-12T06:42:52,2023-03-12T19:08:52,0.67,Clear,Clear conditions throughout the day.,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/13,25.7,16,19.9,25.7,16,19.9,15.2,75.6,0,0,0,,0,0,63.9,35.9,198.8,1013.8,13.7,15.3,240.2,20.7,9,10,2023-03-13T06:43:40,2023-03-13T19:07:32,0.71,Clear,Clear conditions throughout the day.,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/14,28.9,19.1,22.7,28.9,19.1,22.7,16.5,69,0,0,0,,0,0,68.3,40.6,177.9,1012.5,18.8,16.8,238.6,20.6,9,10,2023-03-14T06:44:28,2023-03-14T19:06:12,0.74,Clear,Clear conditions throughout the day.,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/15,30.3,19.3,24.6,32.1,19.3,25.1,18.3,69.9,0,0,0,,0,0,58.6,37.5,153.1,1011.5,32.5,16.9,234.2,20.4,9,10,2023-03-15T06:45:15,2023-03-15T19:04:51,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68816099999,68912099999,68813099999,68817099999,FACT,remote,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/16,33.1,18.1,25.3,33.5,18.1,25.5,16.2,59.7,0,0,0,,0,0,64.8,21.5,225.5,1007.5,52.2,13.9,225.7,19.6,9,10,2023-03-16T06:46:02,2023-03-16T19:03:30,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/17,22,15.2,18.7,22,15.2,18.7,16.2,86.1,1.189,100,8.33,rain,0,0,37.1,30.4,330.2,1008.9,79.8,13.1,109,9.4,5,10,2023-03-17T06:46:49,2023-03-17T19:02:09,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/18,22,15.1,18.5,22,15.1,18.5,14.9,81.1,8.47,100,16.67,rain,0,0,44.6,26.3,315.1,1011.6,70.9,13.9,203.7,17.6,8,10,2023-03-18T06:47:35,2023-03-18T19:00:48,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/19,23.1,15.9,18.9,23.1,15.9,18.9,13.3,70.9,0,0,0,,0,0,47.5,31.4,338.1,1011.2,45.5,14.6,210.3,18.1,7,10,2023-03-19T06:48:22,2023-03-19T18:59:27,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/20,21,15.4,17.8,21,15.4,17.8,14,78.7,7.652,100,16.67,rain,0,0,70.6,46.7,350.7,1011.1,66.7,13.2,174,15,8,10,2023-03-20T06:49:08,2023-03-20T18:58:05,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/21,23.7,14.9,18.6,23.7,14.9,18.6,15.1,81,0.084,100,12.5,rain,0,0,57.6,29.1,331.7,1015.6,61.6,12.9,215,18.4,8,10,2023-03-21T06:49:54,2023-03-21T18:56:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,68715099999,F6172",,,,,,,
Cape Town,2023/03/22,23.6,15.8,19.4,23.6,15.8,19.4,15.3,78.3,0,0,0,,0,0,94.7,28.8,171.5,1013.4,54.3,14.7,181.7,15.8,7,10,2023-03-22T06:50:40,2023-03-22T18:55:22,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"68816099999,68912099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/23,27.1,18.9,23,28,18.9,23,15.7,64.6,1.018,100,8.33,rain,0,0,161.3,35.4,134.3,1010.9,72.7,13.5,83.7,7.2,4,10,2023-03-23T06:51:26,2023-03-23T18:54:01,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/24,22.1,15.7,18.9,22.1,15.7,18.9,14.9,78.5,12.111,100,16.67,rain,0,0,96.5,31.5,327.3,1012,60.8,14.2,174.2,15.1,7,10,2023-03-24T06:52:11,2023-03-24T18:52:39,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/25,19.9,14.8,17.4,19.9,14.8,17.4,15.7,89.9,5.945,100,8.33,rain,0,0,50,38.8,342.8,1012.8,84.5,12.6,78.6,6.7,5,10,2023-03-25T06:52:57,2023-03-25T18:51:17,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/26,20.8,14.1,17.5,20.8,14.1,17.5,12,72.3,0.397,100,4.17,rain,0,0,74.2,35.2,163.2,1020.2,23.6,13.7,208.6,18.1,8,10,2023-03-26T06:53:42,2023-03-26T18:49:56,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/27,29.9,8.3,19,28.3,7.6,18.8,8.4,54.9,0,0,0,,0,0,37.1,16.6,177.8,1016.5,22.8,13.1,208,17.9,7,10,2023-03-27T06:54:27,2023-03-27T18:48:35,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68713099999,68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/28,23.4,13.1,18,23.4,13.1,18,11.7,68,0.001,100,4.17,rain,0,0,34.6,26.2,177.6,1013.6,42.2,12.8,206.8,17.9,8,10,2023-03-28T06:55:13,2023-03-28T18:47:13,0.22,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/29,20,13.2,16.8,20,13.2,16.8,10,65.6,0,0,0,rain,0,0,32.1,28,166.9,1019.6,49.7,15.5,193.4,16.8,8,10,2023-03-29T06:55:58,2023-03-29T18:45:52,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/30,21.7,13.1,17.9,21.7,13.1,17.9,12.3,70.6,0.132,100,4.17,rain,0,0,41.7,30,176.8,1020.3,36.6,15.7,197.5,17,8,10,2023-03-30T06:56:43,2023-03-30T18:44:32,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/03/31,24.5,15.3,19,24.5,15.3,19,11.7,64.7,0,0,0,,0,0,55.9,38.4,184.8,1017,18.1,16.1,207,17.9,8,10,2023-03-31T06:57:28,2023-03-31T18:43:11,0.31,Clear,Clear conditions throughout the day.,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/01,27.6,15.9,20.1,27,15.9,20.1,13.1,66.6,0,0,0,,0,0,70.6,30.2,210.3,1014.5,2.2,15.7,206.7,17.9,8,10,2023-04-01T06:58:13,2023-04-01T18:41:50,0.35,Clear,Clear conditions throughout the day.,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/02,22,13.3,18.1,22,13.3,18.1,14.4,80,0,0,0,rain,0,0,35.4,23.7,217.2,1013.2,33,15.3,182.2,15.7,8,10,2023-04-02T06:58:57,2023-04-02T18:40:30,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/03,23,15.3,18.4,23,15.3,18.4,14.4,78.5,0.003,100,4.17,rain,0,0,25.6,15.5,221.1,1017.4,68,14.3,150.2,12.8,6,10,2023-04-03T06:59:42,2023-04-03T18:39:10,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/04,24.5,12,17.9,24.5,12,17.9,13.5,77.8,0,0,0,,0,0,25.9,25.9,190,1018.7,26.6,10.7,192.4,16.5,8,10,2023-04-04T07:00:27,2023-04-04T18:37:51,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/05,31.5,13,21.4,30.6,13,21.2,13.6,65.7,0.134,100,4.17,rain,0,0,42.5,17.3,193.9,1014.4,1.9,13.5,197.4,17.1,8,10,2023-04-05T07:01:12,2023-04-05T18:36:32,0.47,Rain,Clear conditions throughout the day with afternoon rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/06,29.1,14.1,20.5,28.4,14.1,20.5,14.8,73.1,0,0,0,rain,0,0,37.1,20.9,129.6,1009.5,41.6,13.5,151.4,13.1,7,10,2023-04-06T07:01:57,2023-04-06T18:35:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/07,18.9,14.8,16.7,18.9,14.8,16.7,13.6,82.4,2.195,100,4.17,rain,0,0,41.7,26.3,219.2,1013.7,84.3,14.7,78.8,6.7,5,10,2023-04-07T07:02:42,2023-04-07T18:33:55,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/08,18.7,13.8,15.9,18.7,13.8,15.9,9.8,67.6,0.007,100,4.17,rain,0,0,44.2,35.3,168.8,1017.5,73.1,15.3,129.9,11.4,8,10,2023-04-08T07:03:26,2023-04-08T18:32:37,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"E3102,68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999",,,,,,,
Cape Town,2023/04/09,20.1,12,16.1,20.1,12,16.1,9,64.7,0,0,0,rain,0,0,51.8,17.2,227.7,1018.8,26.7,14.2,213.6,18.4,8,10,2023-04-09T07:04:11,2023-04-09T18:31:19,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"E3102,68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999",,,,,,,
Cape Town,2023/04/10,18.6,13.1,15.9,18.6,13.1,15.9,9.2,65.6,3.975,100,8.33,rain,0,0,59.4,19.6,245,1021.2,64.9,15,180.3,15.7,8,10,2023-04-10T07:04:56,2023-04-10T18:30:02,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"E3102,68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999",,,,,,,
Cape Town,2023/04/11,19.3,11.3,15.5,19.3,11.3,15.5,8.7,65.6,0,0,0,rain,0,0,35.8,26.5,167.7,1020.4,63.1,15.8,182.8,15.8,7,10,2023-04-11T07:05:41,2023-04-11T18:28:46,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3102,68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999",,,,,,,
Cape Town,2023/04/12,19.7,10.4,15.3,19.7,10.4,15.3,10.1,72.3,0,0,0,,0,0,31.7,23.3,294.6,1013.5,77.6,15.9,103.7,9,5,10,2023-04-12T07:06:26,2023-04-12T18:27:30,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3102,68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999",,,,,,,
Cape Town,2023/04/13,21,14.1,17.4,21,14.1,17.4,13,76.3,2.036,100,8.33,rain,0,0,28.2,18.4,304.7,1015.7,59.5,16.5,172.7,14.8,7,10,2023-04-13T07:07:11,2023-04-13T18:26:14,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3102,68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999",,,,,,,
Cape Town,2023/04/14,19.9,13.2,16.6,19.9,13.2,16.6,8.5,60.2,0.198,100,4.17,rain,0,0,43.5,30.8,171.1,1024.7,27.4,16.1,203.4,17.6,7,10,2023-04-14T07:07:56,2023-04-14T18:25:00,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E3102,68816099999,68912099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/15,22.3,13.9,17.5,22.3,13.9,17.5,8.9,58.6,0,0,0,,0,0,40.7,28.5,188.7,1024.5,9.1,19,176.2,15.2,7,10,2023-04-15T07:08:41,2023-04-15T18:23:45,0.83,Clear,Clear conditions throughout the day.,clear-day,"68713099999,68816099999,68912099999,68817099999,FACT,68819099999,68916099999,68715099999,F6172",,,,,,,
Cape Town,2023/04/16,27,14,18.2,26.7,14,18.2,11.7,68.5,0,0,0,,0,0,35.3,23.2,210.8,1017,0,18.5,175,15.2,7,10,2023-04-16T07:09:26,2023-04-16T18:22:32,0.87,Clear,Clear conditions throughout the day.,clear-day,"68713099999,68816099999,68912099999,68813099999,68999099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/17,26.2,11.5,17.1,26.2,11.5,17.1,12.9,78.6,0.003,100,4.17,rain,0,0,25.9,20.5,186.8,1011.9,25.7,9.9,171.4,14.8,7,10,2023-04-17T07:10:11,2023-04-17T18:21:19,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68713099999,68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68715099999,F6172",,,,,,,
Cape Town,2023/04/18,24.6,12.6,17.2,24.6,12.6,17.2,13.1,78.9,0,0,0,,0,0,27.7,24.1,183.6,1015,47,8.9,162.3,13.8,7,10,2023-04-18T07:10:56,2023-04-18T18:20:07,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"68713099999,68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68715099999,F6172",,,,,,,
Cape Town,2023/04/19,24.4,9.9,16.8,24.4,8.3,16.7,11.5,73.9,0,0,0,,0,0,31.7,24.1,304.1,1011.6,73.9,13.5,124.6,10.7,5,10,2023-04-19T07:11:41,2023-04-19T18:18:56,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68713099999,68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68715099999,F6172",,,,,,,
Cape Town,2023/04/20,18.1,13,15.2,18.1,13,15.2,10.1,73,4.965,100,12.5,rain,0,0,53.6,41.6,286.3,1012.3,71.4,12.2,105.9,9.1,6,10,2023-04-20T07:12:27,2023-04-20T18:17:45,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"68713099999,68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/21,16.9,9.2,13.4,16.9,7.9,13.3,5.9,61.7,0.004,100,4.17,rain,0,0,22.7,21.1,172.2,1015.9,65.4,14.7,110.2,9.7,5,10,2023-04-21T07:13:12,2023-04-21T18:16:36,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/22,15.3,11.1,12.8,15.3,11.1,12.8,9.5,80.9,10.128,100,12.5,rain,0,0,64.8,42.2,18.2,1011,90.4,9.7,27.9,2.6,2,10,2023-04-22T07:13:57,2023-04-22T18:15:27,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/23,17.9,12.5,15.6,17.9,12.5,15.6,14.8,94.6,15.601,100,8.33,rain,0,0,66.6,40.7,348.4,1011.9,96.8,5.8,21.7,1.8,1,10,2023-04-23T07:14:43,2023-04-23T18:14:18,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/24,20,11.1,16.2,20,11.1,16.2,15.2,93.9,17.928,100,8.33,rain,0,0,51.8,27,325.4,1014,74.9,7,64.3,5.5,3,10,2023-04-24T07:15:28,2023-04-24T18:13:11,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/25,21.1,11.4,15.9,21.1,11.4,15.9,12,79.7,0.066,100,8.33,rain,0,0,22.3,18.4,231.7,1017.5,25.8,13.6,145.5,12.7,6,10,2023-04-25T07:16:14,2023-04-25T18:12:05,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/26,20.8,11.2,16.1,20.8,11.2,16.1,11.8,76.9,0.002,100,4.17,rain,0,0,26.1,20.9,318.5,1013.5,83.5,14.5,141.6,12.3,6,10,2023-04-26T07:16:59,2023-04-26T18:11:00,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/27,19.8,13.7,16.1,19.8,13.7,16.1,13.6,85.5,4.924,100,8.33,rain,0,0,38.9,29.5,330.9,1014.4,63.4,14.5,79.8,6.8,3,10,2023-04-27T07:17:45,2023-04-27T18:09:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/28,19.9,12.9,16,19.9,12.9,16,12,78.7,0.261,100,8.33,rain,0,0,46.4,28.2,335.3,1019.3,54.6,14.2,101.3,8.8,6,10,2023-04-28T07:18:31,2023-04-28T18:08:52,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/29,19.5,13.1,16.2,19.5,13.1,16.2,11.9,76.7,4.344,100,16.67,rain,0,0,51.1,26.6,148.7,1023,58.7,14.6,78.8,7,4,10,2023-04-29T07:19:16,2023-04-29T18:07:49,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/04/30,22.3,8.4,16.2,22.3,7,16.1,9.1,64.9,0,0,0,,0,0,39.8,26,179.6,1018.6,1.6,15.9,143.7,12.4,6,10,2023-04-30T07:20:02,2023-04-30T18:06:48,0.33,Clear,Clear conditions throughout the day.,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/01,20.8,12.3,16.2,20.8,12.3,16.2,11.8,76.1,0.002,100,4.17,rain,0,0,31.2,22.8,179.7,1015.9,60.4,14.8,125.8,10.9,6,10,2023-05-01T07:20:48,2023-05-01T18:05:47,0.36,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/02,21.1,13.1,16.1,21.1,13.1,16.1,12.9,81.9,0,0,0,,0,0,25.8,18.5,186.5,1019.6,49,15,117,10.2,6,10,2023-05-02T07:21:33,2023-05-02T18:04:48,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/03,21.6,12.2,16.3,21.6,12.2,16.3,11.4,74,0,0,0,,0,0,29.5,24.1,199.3,1020.7,2.9,16.6,137,12.1,6,10,2023-05-03T07:22:19,2023-05-03T18:03:50,0.43,Clear,Clear conditions throughout the day.,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/04,20.7,11.4,16.3,20.7,11.4,16.3,10.9,72.1,0,0,0,,0,0,29.5,24.1,187.3,1020.5,30.4,17.8,134.8,11.8,6,10,2023-05-04T07:23:05,2023-05-04T18:02:53,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/05,21.1,11,16.3,21.1,11,16.3,11.4,73.7,0,0,0,,0,0,27.7,18.4,211.1,1016.5,20.8,16.4,129.3,11.3,6,10,2023-05-05T07:23:50,2023-05-05T18:01:57,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/06,19.9,11,15,19.9,11,15,12.4,85.3,2.996,100,12.5,rain,0,0,33.5,27.8,332.2,1016.6,56,10.4,109.1,9.4,5,10,2023-05-06T07:24:36,2023-05-06T18:01:02,0.52,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/07,21.1,14,17.1,21.1,14,17.1,13.1,78.3,8.484,100,8.33,rain,0,0,29.3,18.4,191,1021.7,36.1,17,129.8,11.4,5,10,2023-05-07T07:25:21,2023-05-07T18:00:09,0.56,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/08,20.7,10.9,15.3,20.7,10.9,15.3,12.8,85.8,0,0,0,,0,0,20.4,14.7,71.8,1021.3,30.3,14.1,107.4,9.2,5,10,2023-05-08T07:26:06,2023-05-08T17:59:17,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/09,22,12.2,16.3,22,12.2,16.3,11.9,76.9,0,0,0,,0,0,25.9,18.4,204.9,1019.3,51.5,14.6,124.1,10.8,5,10,2023-05-09T07:26:52,2023-05-09T17:58:26,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/10,24.6,11.2,16.6,24.6,11.2,16.6,12.1,77.5,0,0,0,,0,0,40.7,16.7,310.3,1013,36.9,8.5,119.8,10.4,5,10,2023-05-10T07:27:37,2023-05-10T17:57:36,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/11,15.8,13.9,14.8,15.8,13.9,14.8,11.3,80.5,2.098,100,8.33,rain,0,0,41,27.2,160,1019.1,87.1,12.8,47.3,4,2,10,2023-05-11T07:28:22,2023-05-11T17:56:48,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68713099999,68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/12,16.9,10.9,13.6,16.9,10.9,13.6,7.3,66.2,3.366,100,8.33,rain,0,0,90.2,38.6,144.9,1026.6,52.3,18.2,118.8,10.3,6,10,2023-05-12T07:29:06,2023-05-12T17:56:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/13,17.6,12.8,14.7,17.6,12.8,14.7,7.7,63.6,0,0,0,,0,0,68.1,41.4,134.1,1028,23.2,20.1,118.4,10.2,5,10,2023-05-13T07:29:51,2023-05-13T17:55:15,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/14,19.5,14,16.1,19.5,14,16.1,7.9,59,0,0,0,,0,0,78.1,43.1,142,1027.9,12.1,20.6,116.4,10.1,5,10,2023-05-14T07:30:35,2023-05-14T17:54:30,0.81,Clear,Clear conditions throughout the day.,clear-day,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/15,20.6,11.1,16.1,20.6,11.1,16.1,7.5,58.6,0.005,100,4.17,rain,0,0,59.4,22.9,185.6,1024.8,7,20.5,115.6,10.1,5,10,2023-05-15T07:31:20,2023-05-15T17:53:47,0.85,Rain,Clear conditions throughout the day with afternoon rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
Cape Town,2023/05/16,19.6,11.8,15,19.6,11.8,15,10.5,75,0.001,100,4.17,rain,0,0,25.1,20.6,191.7,1020.3,35.3,17.3,109.6,9.5,5,10,2023-05-16T07:32:03,2023-05-16T17:53:06,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68816099999,68912099999,68813099999,68817099999,FACT,68819099999,68916099999,F6172",,,,,,,
